ANO;NOME_SALA;REGISTRO_ANCINE;MUNICIPIO;UF;STATUS
2023;CINE ASSIS PLAZA 2;5000372;ASSIS;SP;FECHADA
2023;CINE ASTOR;5001406;RECIFE;PE;FECHADA
2023;CINE ASTOR;5001112;GOIÂNIA;GO;FECHADA
2023;CINE ASTOR;5002685;SALVADOR;BA;FECHADA
2023;CINE ASTOR;5000542;SALVADOR;BA;FECHADA
2023;CINE ATIBAIA 1;5001352;ATIBAIA;SP;ABERTA
2023;CINE ATIBAIA 2;5003439;ATIBAIA;SP;ABERTA
2023;CINE ATLANTICO 1;5000373;BALNEÁRIO CAMBORIÚ;SC;FECHADA
2023;CINE ATLANTICO 2;5000374;BALNEÁRIO CAMBORIÚ;SC;FECHADA
2023;CINE AVELAN 01;5006785;NOSSA SENHORA DA GLÓRIA;SE;ABERTA
2023;CINE AVELAN 02;5006786;NOSSA SENHORA DA GLÓRIA;SE;ABERTA
2023;CINE AVENIDA;5001123;JOAÇABA;SC;FECHADA
2023;CINE AVENIDA SALA 01;5002953;LEME;SP;ABERTA
2023;CINE AVENIDA SALA 02;5005656;LEME;SP;ABERTA
2023;CINE BABATAIS;5002978;BATATAIS;SP;FECHADA
2023;CINE BANDEIRANTES;5000354;CATANDUVA;SP;FECHADA
2023;CINE BANGUÊ;5005534;JOÃO PESSOA;PB;FECHADA TEMPORARIAMENTE
2023;CINE BARBACENA 1;5001127;BARBACENA;MG;ABERTA
2023;CINE BARBACENA 2;5001128;BARBACENA;MG;ABERTA
2023;CINE BARRA I;5001145;SALVADOR;BA;FECHADA
2023;CINE BARRA II;5001146;SALVADOR;BA;FECHADA
2023;CINE BARRA POINT SALA 01;5005994;RIO DE JANEIRO;RJ;FECHADA
2023;CINE BARRA POINT SALA 02;5005995;RIO DE JANEIRO;RJ;FECHADA
2023;CINE BARRA SHOPPING SUL 1;5002435;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 2;5002430;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 3;5002434;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 4;5002431;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 5;5002436;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 6;5002432;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 7;5002429;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRA SHOPPING SUL 8;5002433;PORTO ALEGRE;RS;ABERTA
2023;CINE BARRETOS 1;5000375;BARRETOS;SP;FECHADA
2023;CINE BARRETOS 2;5000376;BARRETOS;SP;FECHADA
2023;CINE BARÃO;5002759;CAMPINAS;SP;FECHADA
2023;CINE BARÃO SHOPPING;5006373;BARÃO DE COCAIS;MG;FECHADA
2023;CINE BATATAIS;5002820;BATATAIS;SP;ABERTA
2023;CINE BATEL 01;5002454;CURITIBA;PR;FECHADA
2023;CINE BATEL 01;5006166;CURITIBA;PR;FECHADA
2023;CINE BATEL 02;5006167;CURITIBA;PR;FECHADA
2023;CINE BATEL 02;5002455;CURITIBA;PR;FECHADA
2023;CINE BATEL 03;5002453;CURITIBA;PR;FECHADA
2023;CINE BATEL 03;5006168;CURITIBA;PR;FECHADA
2023;CINE BATEL 04;5002456;CURITIBA;PR;FECHADA
2023;CINE BATEL 04;5006169;CURITIBA;PR;FECHADA
2023;CINE BATEL 05;5006170;CURITIBA;PR;FECHADA
2023;CINE BATEL 05;5002452;CURITIBA;PR;FECHADA
2023;CINE BATEL 06;5002451;CURITIBA;PR;FECHADA
2023;CINE BATEL 06;5006171;CURITIBA;PR;FECHADA
2023;CINE BAURU I;5001048;BAURU;SP;FECHADA
2023;CINE BAURU II;5001049;BAURU;SP;FECHADA
2023;CINE BEIRA MAR 1;5000377;FLORIANÓPOLIS;SC;FECHADA
2023;CINE BEIRA MAR 2;5000378;FLORIANÓPOLIS;SC;FECHADA
2023;CINE BEIRA MAR 3;5002017;FLORIANÓPOLIS;SC;FECHADA
2023;CINE BELAS ARTES SALA 01;5004896;BELO HORIZONTE;MG;ABERTA
2023;CINE BELAS ARTES SALA 02;5004897;BELO HORIZONTE;MG;ABERTA
2023;CINE BELAS ARTES SALA 03;5004898;BELO HORIZONTE;MG;ABERTA
2023;CINE BIG SHOPPING 01;5002269;CONTAGEM;MG;ABERTA
2023;CINE BIG SHOPPING 02;5002272;CONTAGEM;MG;ABERTA
2023;CINE BIG SHOPPING 03;5002270;CONTAGEM;MG;ABERTA
2023;CINE BIG SHOPPING 04;5002271;CONTAGEM;MG;ABERTA
2023;CINE BIG SHOPPING 05;5003057;CONTAGEM;MG;ABERTA
2023;CINE BIJOU;5006535;SÃO PAULO;SP;ABERTA
2023;CINE BLUE ARAGUAÍNA I;5002615;ARAGUAÍNA;TO;FECHADA
2023;CINE BLUE ARAGUAÍNA II;5002616;ARAGUAÍNA;TO;FECHADA
2023;CINE BLUE I PALMAS;5001863;PALMAS;TO;FECHADA
2023;CINE BLUE II PALMAS;5001864;PALMAS;TO;FECHADA
2023;CINE BOULEVARD 1;5001717;FOZ DO IGUAÇU;PR;FECHADA
2023;CINE BOULEVARD 2;5001718;FOZ DO IGUAÇU;PR;FECHADA
2023;CINE BOULEVARD 3;5001719;FOZ DO IGUAÇU;PR;FECHADA
2023;CINE BOULEVARD 4;5001720;FOZ DO IGUAÇU;PR;FECHADA
2023;CINE BOURBON 1;5000605;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 1;5000976;PORTO ALEGRE;RS;FECHADA
2023;CINE BOURBON 10;5002552;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 2;5000977;PORTO ALEGRE;RS;FECHADA
2023;CINE BOURBON 2;5000606;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 3;5000607;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 4;5000608;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 5;5000609;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 6;5000610;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 7;5000611;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 8;5000612;CAMPO GRANDE;MS;ABERTA
2023;CINE BOURBON 9;5000613;CAMPO GRANDE;MS;ABERTA
2023;CINE BRAGANÇA;5001844;BRAGANÇA PAULISTA;SP;FECHADA
2023;CINE BRASÍLIA;5005797;BRASÍLIA;DF;ABERTA
2023;CINE CAFE PARPINELLI PARANÁ;5003545;SANTO ANTÔNIO DA PLATINA;PR;ABERTA
2023;CINE CAFEZAL I;5001023;MARÍLIA;SP;FECHADA
2023;CINE CAFEZAL II;5001024;MARÍLIA;SP;FECHADA
2023;CINE CAFÉ;5001988;DIVINÓPOLIS;MG;FECHADA
2023;CINE CAIRO;5001308;SÃO PAULO;SP;FECHADA
2023;CINE CALÇADÃO;5004833;VIÇOSA;MG;ABERTA
2023;CINE CAMBUÍ;5001217;CAMBUÍ;MG;ABERTA
2023;CINE CAMPINA GRANDE 1;5003069;CAMPINA GRANDE;PB;ABERTA
2023;CINE CAMPINA GRANDE 2;5003070;CAMPINA GRANDE;PB;ABERTA
2023;CINE CAMPINA GRANDE 3;5003066;CAMPINA GRANDE;PB;ABERTA
2023;CINE CAMPINA GRANDE 4;5003068;CAMPINA GRANDE;PB;ABERTA
2023;CINE CAMPINA GRANDE 5;5003067;CAMPINA GRANDE;PB;ABERTA
2023;CINE CAMPO GRANDE I;5001283;SÃO PAULO;SP;FECHADA
2023;CINE CAMPO GRANDE II;5001284;SÃO PAULO;SP;FECHADA
2023;CINE CANAÃ;5002303;FRUTAL;MG;FECHADA
2023;CINE CANDIDO MENDES;5004456;RIO DE JANEIRO;RJ;FECHADA
2023;CINE CANDIDO PORTINARI;5001291;SÃO PAULO;SP;FECHADA
2023;CINE CAPITÓLIO;5002213;OLÍMPIA;SP;FECHADA
2023;CINE CAPITÓLIO 1;5000438;PELOTAS;RS;FECHADA
2023;CINE CAPITÓLIO 2;5000439;PELOTAS;RS;FECHADA
2023;CINE CAPÃO 1;5002211;CAPÃO DA CANOA;RS;FECHADA
2023;CINE CAPÃO 2;5002212;CAPÃO DA CANOA;RS;FECHADA
2023;CINE CAPÃO DA CANOA;5004711;CAPÃO DA CANOA;RS;FECHADA
2023;CINE CARAGUÁ;5001148;CARAGUATATUBA;SP;FECHADA
2023;CINE CARIOCA NOVA BRASÍLIA;5005645;RIO DE JANEIRO;RJ;FECHADA
2023;CINE CARIOCA NOVA BRASÍLIA;5006698;RIO DE JANEIRO;RJ;ABERTA
2023;CINE CARIOCA NOVA BRASÍLIA;5002994;RIO DE JANEIRO;RJ;FECHADA
2023;CINE CARIRI SHOPPING I;5000556;JUAZEIRO DO NORTE;CE;FECHADA
2023;CINE CARIRI SHOPPING II;5000557;JUAZEIRO DO NORTE;CE;FECHADA
2023;CINE CARLOS GOMES;5003287;QUARAÍ;RS;FECHADA
2023;CINE CARMEM MIRANDA;5001292;SÃO PAULO;SP;FECHADA
2023;CINE CARUARU 1;5001056;CARUARU;PE;FECHADA
2023;CINE CARUARU 2;5001057;CARUARU;PE;FECHADA
2023;CINE CARUARU 3;5001058;CARUARU;PE;FECHADA
2023;CINE CASARÃO;5001353;ESPÍRITO SANTO DO PINHAL;SP;FECHADA
2023;CINE CASARÃO;5005898;MANAUS;AM;ABERTA
2023;CINE CASTANHEIRA 1;5001439;BELÉM;PA;FECHADA
2023;CINE CASTANHEIRA 2;5001440;BELÉM;PA;FECHADA
2023;CINE CATARATAS 1;5002564;FOZ DO IGUAÇU;PR;ABERTA
2023;CINE CATARATAS 2;5002565;FOZ DO IGUAÇU;PR;ABERTA
2023;CINE CATARATAS 3;5002566;FOZ DO IGUAÇU;PR;ABERTA
2023;CINE CATARATAS 4;5002567;FOZ DO IGUAÇU;PR;ABERTA
2023;CINE CAVALIERE ORLANDI;5001985;SOCORRO;SP;FECHADA
2023;CINE CAVALIERE ORLANDI DRIVE IN;5006606;SOCORRO;SP;FECHADA
2023;CINE CAVALIERE ORLANDI SALA 01;5002477;SOCORRO;SP;ABERTA
2023;CINE CAVALIERI ORLANDI SALA 02;5005513;SOCORRO;SP;ABERTA
2023;CINE CAVERÁ;5002760;ARARANGUÁ;SC;FECHADA
2023;CINE CAXAMBU;5007033;CAXAMBU;MG;ABERTA
2023;CINE CENTER;5005216;UBATÃ;BA;FECHADA
2023;CINE CENTER;5001859;MURIAÉ;MG;FECHADA TEMPORARIAMENTE
2023;CINE CENTER 1;5002301;GOIÂNIA;GO;FECHADA
2023;CINE CENTER 1;5000350;OURINHOS;SP;FECHADA
2023;CINE CENTER 2;5000561;GOIÂNIA;GO;FECHADA
2023;CINE CENTER 2;5000351;OURINHOS;SP;FECHADA
2023;CINE CENTER 3;5000558;GOIÂNIA;GO;FECHADA
2023;CINE CENTER 4;5000559;GOIÂNIA;GO;FECHADA
2023;CINE CENTER I;5004821;SÃO ROQUE;SP;ABERTA
2023;CINE CENTER I;5002418;SÃO ROQUE;SP;FECHADA
2023;CINE CENTER I;5000980;BAURU;SP;FECHADA
2023;CINE CENTER II;5000981;BAURU;SP;FECHADA
2023;CINE CENTER II;5002417;SÃO ROQUE;SP;ABERTA
2023;CINE CENTER JABOTICABAL;5004201;JABOTICABAL;SP;ABERTA
2023;CINE CENTER LENÇÓIS PAULISTA;5003172;LENÇÓIS PAULISTA;SP;FECHADA
2023;CINE CENTER LINS;5002897;LINS;SP;ABERTA
2023;CINE CENTER LUPO SALA 01;5006003;ARARAQUARA;SP;ABERTA
2023;CINE CENTER LUPO SALA 02;5006004;ARARAQUARA;SP;ABERTA
2023;CINE CENTER LUPO SALA 03;5006382;ARARAQUARA;SP;ABERTA
2023;"CINE CENTER SALA ""A""";5005082;SINOP;MT;ABERTA
2023;"CINE CENTER SALA ""B""";5006702;SINOP;MT;ABERTA
2023;"CINE CENTER SALA ""C""";5005083;SINOP;MT;ABERTA
2023;CINE CENTRO NORTE 1;5002304;APUCARANA;PR;FECHADA
2023;CINE CENTRO NORTE 2;5002305;APUCARANA;PR;FECHADA
2023;CINE CIDADE 1;5000388;JOINVILLE;SC;FECHADA
2023;CINE CIDADE 2;5000389;JOINVILLE;SC;FECHADA
2023;CINE CIDADE JARDIM 1;5002346;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 2;5002350;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 3;5002348;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 4;5002347;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 5;5002352;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 6;5002349;SÃO PAULO;SP;ABERTA
2023;CINE CIDADE JARDIM 7;5002351;SÃO PAULO;SP;ABERTA
2023;CINE CLUB ITAJUBA;5003335;ITAJUBÁ;MG;ABERTA
2023;CINE COLOMBO;5001354;SÃO JOSÉ DO RIO PARDO;SP;FECHADA
2023;CINE COLOMBO - PINHAL;5002772;ESPÍRITO SANTO DO PINHAL;SP;ABERTA
2023;CINE COLOMBO ITAPIRA SALA 01;5004196;ITAPIRA;SP;ABERTA
2023;CINE COLOMBO ITAPIRA SALA 02;5005967;ITAPIRA;SP;ABERTA
2023;CINE COLOMBO RESENDE SALA 01;5005543;RESENDE;RJ;ABERTA
2023;CINE COLOMBO RESENDE SALA 02;5005544;RESENDE;RJ;ABERTA
2023;CINE COLOMBO RESENDE SALA 03;5005545;RESENDE;RJ;ABERTA
2023;CINE COLOMBO RESENDE SALA 04;5005546;RESENDE;RJ;ABERTA
2023;CINE COLOMBO RIO PARDO;5002613;SÃO JOSÉ DO RIO PARDO;SP;ABERTA
2023;CINE COLUMBIA;5005059;JI-PARANÁ;RO;FECHADA
2023;CINE COLUMBIA;5002446;ARIQUEMES;RO;FECHADA
2023;CINE COLUMBIA;5002445;ROLIM DE MOURA;RO;FECHADA
2023;CINE COMPANY;5003000;PRESIDENTE EPITÁCIO;SP;FECHADA
2023;CINE COMPANY ALTA FLORESTA;5005810;ALTA FLORESTA;MT;FECHADA
2023;CINE COMPANY ALTA FLORESTA;5005884;ALTA FLORESTA;MT;ABERTA
2023;CINE COMPANY JAGUARIUNA;5003332;JAGUARIÚNA;SP;FECHADA
2023;CINE COMPANY JAGUARIUNA SALA 01;5003331;JAGUARIÚNA;SP;FECHADA
2023;CINE COMPANY PEDREIRA - SALA 01;5003330;PEDREIRA;SP;FECHADA
2023;CINE COMPANY PEDREIRA - SALA 02;5003329;PEDREIRA;SP;FECHADA
2023;CINE CONTINENTAL 1;5001845;SÃO PAULO;SP;FECHADA
2023;CINE CONTINENTAL 2;5001846;SÃO PAULO;SP;FECHADA
2023;CINE COROA DO MEIO 01;5002541;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 02;5002544;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 03;5002542;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 04;5002540;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 05;5002543;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 06;5006379;ARACAJU;SE;ABERTA
2023;CINE COROA DO MEIO 07;5006380;ARACAJU;SE;ABERTA
2023;CINE CRICIUMA 1;5000419;CRICIÚMA;SC;FECHADA
2023;CINE CRICIUMA 2;5000420;CRICIÚMA;SC;FECHADA
2023;CINE CRUZEIRO;5003138;CRUZEIRO;SP;ABERTA
2023;CINE CULTURA;5006789;GOIÂNIA;GO;ABERTA
2023;CINE CULTURA;5001469;CAMPO GRANDE;MS;FECHADA
2023;CINE CULTURA LIBERTY MALL 01;5003444;BRASÍLIA;DF;ABERTA
2023;CINE CULTURA LIBERTY MALL 02;5003447;BRASÍLIA;DF;ABERTA
2023;CINE CULTURA LIBERTY MALL 03;5003448;BRASÍLIA;DF;ABERTA
2023;CINE CULTURA LIBERTY MALL 04;5003449;BRASÍLIA;DF;ABERTA
2023;CINE CURITIBA 1;5000462;CURITIBA;PR;FECHADA
2023;CINE CURITIBA 2;5000459;CURITIBA;PR;FECHADA
2023;CINE CURITIBA 3;5000460;CURITIBA;PR;FECHADA
2023;CINE CURITIBA 4;5000461;CURITIBA;PR;FECHADA
2023;CINE CURITIBA 5;5000463;CURITIBA;PR;FECHADA
2023;CINE CURITIBA 6;5000464;CURITIBA;PR;FECHADA
2023;CINE CYBER PLANET;5001878;ADAMANTINA;SP;FECHADA
2023;CINE DOURADA 1;5003102;CABO DE SANTO AGOSTINHO;PE;ABERTA
2023;CINE DOURADA 2;5003100;CABO DE SANTO AGOSTINHO;PE;ABERTA
2023;CINE DOURADA 3;5003101;CABO DE SANTO AGOSTINHO;PE;ABERTA
2023;CINE DOURADA 4;5003099;CABO DE SANTO AGOSTINHO;PE;ABERTA
2023;CINE DRIVE IN CTN OSASCO;5006627;OSASCO;SP;FECHADA
2023;CINE DRIVE IN ZIPER;5006628;SANTA CRUZ DO CAPIBARIBE;PE;FECHADA
2023;CINE DRIVE-IN ESPAÇO CINEMAX;5006601;ITABIRA;MG;FECHADA
2023;CINE DRIVE-IN ILHA AUTO CINE;5002225;RIO DE JANEIRO;RJ;FECHADA
2023;CINE DRIVEIN;5002102;BRASÍLIA;DF;ABERTA
2023;CINE DUNAS CASSINO;5002481;RIO GRANDE;RS;FECHADA
2023;CINE DUNAS CIDADE;5002482;RIO GRANDE;RS;FECHADA
2023;CINE DUPLEX SALA 01;5002119;AMPARO;SP;ABERTA
2023;CINE DUPLEX SALA 02;5002120;AMPARO;SP;ABERTA
2023;CINE E TEATRO ANGRA SHOPPING 1;5002522;ANGRA DOS REIS;RJ;FECHADA
2023;CINE E TEATRO ANGRA SHOPPING 2;5002523;ANGRA DOS REIS;RJ;FECHADA
2023;CINE ELDORADO;5001672;SÃO JOSÉ DO RIO PRETO;SP;FECHADA
2023;CINE ELDORADO 01;5006923;IRECÊ;BA;ABERTA
2023;CINE ELDORADO 01;5002743;GARANHUNS;PE;ABERTA
2023;CINE ELDORADO 02;5006924;IRECÊ;BA;ABERTA
2023;CINE ELDORADO 4;5001201;SÃO PAULO;SP;FECHADA
2023;CINE ELDORADO 5;5001202;SÃO PAULO;SP;FECHADA
2023;CINE ELDORADO 6;5001203;SÃO PAULO;SP;FECHADA
2023;CINE ELDORADO SALA 01;5004514;GARANHUNS;PE;FECHADA
2023;CINE ELDORADO SALA 02;5002742;GARANHUNS;PE;ABERTA
2023;CINE EMBAIXADOR;5002484;GRAMADO;RS;FECHADA
2023;CINE ENERGIA;5007074;GUAÍRA;SP;ABERTA
2023;CINE ESMERALDA 1;5001282;MARÍLIA;SP;FECHADA
2023;CINE ESMERALDA 2;5002321;MARÍLIA;SP;FECHADA
2023;CINE ESMERALDA 3;5002322;MARÍLIA;SP;FECHADA
2023;CINE ESTAÇÃO 01;5006266;FRANCO DA ROCHA;SP;ABERTA
2023;CINE ESTAÇÃO 02;5006267;FRANCO DA ROCHA;SP;ABERTA
2023;CINE ESTAÇÃO 03;5006268;FRANCO DA ROCHA;SP;ABERTA
2023;CINE ESTAÇÃO NET BARRA POINT 1;5001568;RIO DE JANEIRO;RJ;FECHADA
2023;CINE ESTAÇÃO NET BARRA POINT 2;5001569;RIO DE JANEIRO;RJ;FECHADA
2023;CINE ESTAÇÃO NET BOTAFOGO SALA 1;5000848;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET BOTAFOGO SALA 2;5000849;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET BOTAFOGO SALA 3;5000850;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET RIO - SALA 1;5001565;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET RIO - SALA 2;5001566;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET RIO - SALA 3;5001567;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET RIO - SALA 4;5005176;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO NET RIO - SALA 5;5005177;RIO DE JANEIRO;RJ;ABERTA
2023;CINE ESTAÇÃO PF 01;5006969;PORTO FELIZ;SP;ABERTA
2023;CINE ESTAÇÃO PF 02;5006970;PORTO FELIZ;SP;ABERTA
2023;CINE ESTAÇÃO PF 03;5006971;PORTO FELIZ;SP;FECHADA TEMPORARIAMENTE
2023;CINE FAROL 1;5005873;MACEIÓ;AL;FECHADA
2023;CINE FAROL 2;5005874;MACEIÓ;AL;FECHADA
2023;CINE FERNANDÓPOLIS 1;5000394;FERNANDÓPOLIS;SP;FECHADA
2023;CINE FERNANDÓPOLIS 2;5000395;FERNANDÓPOLIS;SP;FECHADA
2023;CINE FIGUEIRAS;5000440;RIO GRANDE;RS;FECHADA
2023;CINE FLEX DRIVE-IN;5006577;PONTA GROSSA;PR;ABERTA
2023;CINE FLEXX TB 01;5006790;TELÊMACO BORBA;PR;ABERTA
2023;CINE FLEXX TB 02;5006791;TELÊMACO BORBA;PR;ABERTA
2023;CINE FLORESTA GUARANTÃ;5006672;GUARANTÃ DO NORTE;MT;ABERTA
2023;CINE FUNDAÇÃO NELITO CAMARA;5003161;IVINHEMA;MS;FECHADA
2023;CINE GACEMSS;5002328;VOLTA REDONDA;RJ;ABERTA
2023;CINE GALERIA;5003286;ARARAS;SP;FECHADA
2023;CINE GAMA 1;5000396;BRASÍLIA;DF;FECHADA
2023;CINE GAMA 2;5000397;BRASÍLIA;DF;FECHADA
2023;CINE GAMA I;5001461;COLATINA;ES;ABERTA
2023;CINE GAMA II;5002758;COLATINA;ES;ABERTA
2023;CINE GARDEN 7;5005579;CATOLÉ DO ROCHA;PB;FECHADA
2023;CINE GLOBO FREDERICO;5006331;FREDERICO WESTPHALEN;RS;ABERTA
2023;CINE GLOBO PALMEIRA;5004969;PALMEIRA DAS MISSÕES;RS;ABERTA
2023;CINE GLOBO SANTA ROSA;5005024;SANTA ROSA;RS;ABERTA
2023;CINE GLÓRIA;5001857;VALENÇA;RJ;FECHADA
2023;CINE GLÓRIA;5001830;SÃO JOÃO DEL REI;MG;ABERTA
2023;CINE GLÓRIA;5005071;CONSELHEIRO LAFAIETE;MG;FECHADA
2023;CINE GLÓRIA SHOPPING;5001968;SÃO JOÃO DEL REI;MG;ABERTA
2023;CINE GOIABEIRAS I;5001247;CUIABÁ;MT;FECHADA
2023;CINE GOIABEIRAS II;5001248;CUIABÁ;MT;FECHADA
2023;CINE GOIÁS SHOPPING STADIUM 1;5001819;DIVINÓPOLIS;MG;FECHADA
2023;CINE GOIÁS SHOPPING STADIUM 2;5001818;DIVINÓPOLIS;MG;FECHADA
2023;CINE GOIÂNIA 1;5000138;GOIÂNIA;GO;ABERTA
2023;CINE GOIÂNIA 2;5000139;GOIÂNIA;GO;ABERTA
2023;CINE GOIÂNIA 3;5000140;GOIÂNIA;GO;ABERTA
2023;CINE GOIÂNIA 4;5000141;GOIÂNIA;GO;ABERTA
2023;CINE GOIÂNIA 5;5000142;GOIÂNIA;GO;ABERTA
2023;CINE GOIÂNIA 6;5000143;GOIÂNIA;GO;ABERTA
2023;CINE GOLDEN - DRIVE IN;5006625;JEQUIÉ;BA;FECHADA
2023;CINE GOLDEN - SALA 01;5006688;JEQUIÉ;BA;ABERTA
2023;CINE GOLDEN - SALA 02;5006689;JEQUIÉ;BA;ABERTA
2023;CINE GRACHER 01;5006833;CANELA;RS;ABERTA
2023;CINE GRACHER 02;5006834;CANELA;RS;ABERTA
2023;CINE GRACHER 03;5006835;CANELA;RS;ABERTA
2023;CINE GRACHER 04;5006836;CANELA;RS;ABERTA
2023;CINE GRACHER ARAPONGAS - SALA 01;5005775;ARAPONGAS;PR;ABERTA
2023;CINE GRACHER ARAPONGAS - SALA 02;5005776;ARAPONGAS;PR;ABERTA
2023;CINE GRACHER ARAPONGAS - SALA 03;5005777;ARAPONGAS;PR;ABERTA
2023;CINE GRACHER ESPAÇO HAVAN 1;5004504;BRUSQUE;SC;ABERTA
2023;CINE GRACHER ESPAÇO HAVAN 2;5004502;BRUSQUE;SC;ABERTA
2023;CINE GRACHER ESPAÇO HAVAN 3;5004503;BRUSQUE;SC;ABERTA
2023;CINE GRACHER INDAIAL - SALA 01;5005998;INDAIAL;SC;ABERTA
2023;CINE GRACHER INDAIAL - SALA 02;5005999;INDAIAL;SC;ABERTA
2023;CINE GRACHER INDAIAL - SALA 03;5006000;INDAIAL;SC;ABERTA
2023;CINE GRACHER INDAIAL - SALA 04;5006001;INDAIAL;SC;ABERTA
2023;CINE GRACHER JOAÇABA SALA 01;5006056;JOAÇABA;SC;ABERTA
2023;CINE GRACHER JOAÇABA SALA 02;5006057;JOAÇABA;SC;ABERTA
2023;CINE GRACHER JOAÇABA SALA 03;5006058;JOAÇABA;SC;ABERTA
2023;CINE GRACHER LTDA;5001860;BRUSQUE;SC;ABERTA
2023;CINE GRACHER LTDA;5001862;BRUSQUE;SC;ABERTA
2023;CINE GRACHER LTDA;5001861;BRUSQUE;SC;ABERTA
2023;CINE GRACHER PATO BRANCO - SALA 01;5005737;PATO BRANCO;PR;ABERTA
2023;CINE GRACHER PATO BRANCO - SALA 02;5005738;PATO BRANCO;PR;ABERTA
2023;CINE GRACHER PATO BRANCO - SALA 03;5005739;PATO BRANCO;PR;ABERTA
2023;CINE GRACHER PORTO BELO SALA 01;5006083;PORTO BELO;SC;ABERTA
2023;CINE GRACHER PORTO BELO SALA 02;5006084;PORTO BELO;SC;ABERTA
2023;CINE GRACHER PORTO BELO SALA 03;5006085;PORTO BELO;SC;ABERTA
2023;CINE GRACHER PORTO BELO SALA 04;5006086;PORTO BELO;SC;ABERTA
2023;CINE GRACHER PORTO UNIÃO SALA 01;5005290;PORTO UNIÃO;SC;ABERTA
2023;CINE GRACHER PORTO UNIÃO SALA 02;5005291;PORTO UNIÃO;SC;ABERTA
2023;CINE GRACHER PORTO UNIÃO SALA 03;5005292;PORTO UNIÃO;SC;ABERTA
2023;CINE GRACHER SÃO BENTO 01;5006111;SÃO BENTO DO SUL;SC;ABERTA
2023;CINE GRACHER SÃO BENTO 02;5006112;SÃO BENTO DO SUL;SC;ABERTA
2023;CINE GRACHER SÃO BENTO 03;5006113;SÃO BENTO DO SUL;SC;ABERTA
2023;CINE GRACHER SÃO BENTO 04;5006114;SÃO BENTO DO SUL;SC;ABERTA
2023;CINE GRAND CAFE 1;5006724;PORTO ALEGRE;RS;FECHADA
2023;CINE GRAND CAFE 2;5006725;PORTO ALEGRE;RS;FECHADA
2023;CINE GRAND CAFE 3;5006726;PORTO ALEGRE;RS;FECHADA
2023;CINE GUARANI;5003489;CURITIBA;PR;ABERTA
2023;CINE GV 1;5002397;GOVERNADOR VALADARES;MG;FECHADA
2023;CINE GV 2;5003010;GOVERNADOR VALADARES;MG;FECHADA
2023;CINE HOS;5003529;ADAMANTINA;SP;ABERTA
2023;CINE HOS DRIVE-IN;5006613;ADAMANTINA;SP;FECHADA
2023;CINE IBIRAPUERA 2;5000575;SÃO PAULO;SP;FECHADA
2023;CINE IBITINGA;5003169;IBITINGA;SP;FECHADA
2023;CINE IDEALE;5002405;CARLOS BARBOSA;RS;FECHADA
2023;CINE IGARAPAVA;5005269;IGARAPAVA;SP;FECHADA
2023;CINE IGUATEMI 1;5002267;CAMPINA GRANDE;PB;FECHADA
2023;CINE IGUATEMI 2;5002266;CAMPINA GRANDE;PB;FECHADA
2023;CINE IGUATEMI 3;5002268;CAMPINA GRANDE;PB;FECHADA
2023;CINE IGUATEMI 4;5002265;CAMPINA GRANDE;PB;FECHADA
